global_episode,iteration,rollout_name,semantic_target,course,return,steps,success,goal_settled,final_pos_err_m,start_idx,collision,termination
443,110,fr_071353_q00006,green_clock,green clock,-18.534007028194466,670,0,0,0.1076914827150866,0,0,timeout
444,110,fr_071353_q00199,green_and_pink_leafblower,green and pink leafblower,-46.99302585611965,27,0,0,2.142028773347526,0,1,collision
445,111,fr_071353_q00148,green_and_pink_leafblower,green and pink leafblower,-603.1601534556396,670,0,0,0.3125602828337722,0,0,timeout
446,111,fr_071353_q00197,green_and_pink_leafblower,green and pink leafblower,-3.978128791092235,670,0,0,0.30634444578060216,0,0,timeout
447,111,fr_071353_q00219,green_and_pink_leafblower,green and pink leafblower,-17.679141895771124,670,0,0,0.21450450004999605,0,0,timeout
448,111,fr_071353_q00161,green_and_pink_leafblower,green and pink leafblower,-671.6154048909302,670,0,0,0.8086644800522392,0,0,timeout
449,112,fr_071353_q00088,green_clock,green clock,16.897041607492515,119,1,1,0.09595398329374215,0,0,goal_reached
450,112,fr_071353_q00027,green_clock,green clock,20.460965852252638,156,1,1,0.04208519745395575,0,0,goal_reached
451,112,fr_071353_q00196,green_and_pink_leafblower,green and pink leafblower,-0.10133753830816161,670,0,0,0.2635706202476154,0,0,timeout
452,112,fr_071353_q00125,green_and_pink_leafblower,green and pink leafblower,21.326200786325856,263,1,1,0.22338664728969035,0,0,goal_reached
453,113,fr_071353_q00197,green_and_pink_leafblower,green and pink leafblower,-4.488130141571119,670,0,0,0.25559782462659253,0,0,timeout
454,113,fr_071353_q00006,green_clock,green clock,8.95068477344499,164,1,1,0.38156979380536143,0,0,goal_reached
455,113,fr_071353_q00043,green_clock,green clock,26.318268623555426,238,1,1,0.20066254185883797,0,0,goal_reached
456,113,fr_071353_q00155,green_and_pink_leafblower,green and pink leafblower,8.42067924111321,670,0,0,3.4415196773126753,0,0,timeout
457,114,fr_071353_q00196,green_and_pink_leafblower,green and pink leafblower,4.3179962682488835,670,0,0,0.30929167100184984,0,0,timeout
458,114,fr_071353_q00133,green_and_pink_leafblower,green and pink leafblower,16.310175410629643,164,1,1,0.32340141337914297,0,0,goal_reached
459,114,fr_071353_q00076,green_clock,green clock,11.086109153661976,97,1,1,0.26433243238914317,0,0,goal_reached
460,114,fr_071353_q00070,green_clock,green clock,19.390643556983672,172,1,1,0.24546457728782833,0,0,goal_reached
461,115,fr_071353_q00215,green_and_pink_leafblower,green and pink leafblower,-18.41974076806384,670,0,0,0.2626463630276999,0,0,timeout
462,115,fr_071353_q00076,green_clock,green clock,10.907828908688384,95,1,1,0.2876467301696772,0,0,goal_reached
463,115,fr_071353_q00026,green_clock,green clock,12.901991992891457,191,1,1,0.2685331545892673,0,0,goal_reached
464,115,fr_071353_q00199,green_and_pink_leafblower,green and pink leafblower,-47.075839694715384,27,0,0,2.1879216090908593,0,1,collision
465,116,fr_071353_q00088,green_clock,green clock,17.037210821809573,233,1,1,0.2147604392497702,0,0,goal_reached
466,116,fr_071353_q00115,green_and_pink_leafblower,green and pink leafblower,-12.830871846308519,670,0,0,0.36435907992428795,0,0,timeout
467,116,fr_071353_q00006,green_clock,green clock,9.573459625362826,162,1,1,0.27744176595435405,0,0,goal_reached
468,116,fr_071353_q00043,green_clock,green clock,25.83838624212923,258,1,1,0.34065949692114145,0,0,goal_reached
469,117,fr_071353_q00219,green_and_pink_leafblower,green and pink leafblower,-17.618112984627793,670,0,0,0.4651700097759334,0,0,timeout
470,117,fr_071353_q00051,green_clock,green clock,25.216756441097385,228,1,1,0.2542974775913341,0,0,goal_reached
471,117,fr_071353_q00119,green_and_pink_leafblower,green and pink leafblower,-22.46906732616637,670,0,0,0.22891408394257637,0,0,timeout
472,117,fr_071353_q00076,green_clock,green clock,11.461547061837102,96,1,1,0.2419723811290759,0,0,goal_reached
473,118,fr_071353_q00137,green_and_pink_leafblower,green and pink leafblower,-375.26165266607063,670,0,0,2.101291810425426,0,0,timeout
474,118,fr_071353_q00197,green_and_pink_leafblower,green and pink leafblower,-6.8858784850492505,670,0,0,0.42579220032463955,0,0,timeout
475,118,fr_071353_q00026,green_clock,green clock,12.917465174049145,268,1,1,0.1643419986124605,0,0,goal_reached
476,118,fr_071353_q00133,green_and_pink_leafblower,green and pink leafblower,15.552138338460928,159,1,1,0.35508562147127737,0,0,goal_reached
477,119,fr_071353_q00115,green_and_pink_leafblower,green and pink leafblower,-13.207019302864726,670,0,0,0.2604092175147388,0,0,timeout
478,119,fr_071353_q00026,green_clock,green clock,12.449694858027792,270,1,1,0.27414036455997093,0,0,goal_reached
479,119,fr_071353_q00006,green_clock,green clock,9.893407248838269,250,1,1,0.1845498325525399,0,0,goal_reached
480,119,fr_071353_q00218,green_and_pink_leafblower,green and pink leafblower,-8.243996961524038,670,0,0,0.29346524269144325,0,0,timeout
481,120,fr_071353_q00109,green_clock,green clock,11.69899588929492,94,1,1,0.2290514835605699,0,0,goal_reached
482,120,fr_071353_q00150,green_and_pink_leafblower,green and pink leafblower,-47.91846212925183,19,0,0,6.963538499052271,0,1,collision
483,120,fr_071353_q00148,green_and_pink_leafblower,green and pink leafblower,-125.52975193640239,670,0,0,1.684483013965717,0,0,timeout
484,120,fr_071353_q00211,green_and_pink_leafblower,green and pink leafblower,23.30786383474326,225,1,1,0.3717905564447703,0,0,goal_reached
485,121,fr_071353_q00128,green_and_pink_leafblower,green and pink leafblower,-20.360993440655168,670,0,0,0.17802712686798727,0,0,timeout
486,121,fr_071353_q00161,green_and_pink_leafblower,green and pink leafblower,-846.8005600539619,670,0,0,0.2218689318520373,0,0,timeout
487,121,fr_071353_q00219,green_and_pink_leafblower,green and pink leafblower,-18.07924993336039,670,0,0,0.19149043698363993,0,0,timeout
488,121,fr_071353_q00088,green_clock,green clock,16.81521550759932,115,1,1,0.04656331551626106,0,0,goal_reached
489,122,fr_071353_q00110,green_and_pink_leafblower,green and pink leafblower,26.28916878690412,249,1,1,0.4317067735109191,0,0,goal_reached
490,122,fr_071353_q00155,green_and_pink_leafblower,green and pink leafblower,7.656966591901298,670,0,0,3.9050268194946174,0,0,timeout
491,122,fr_071353_q00119,green_and_pink_leafblower,green and pink leafblower,-20.270855867288493,670,0,0,0.16974261647323347,0,0,timeout
492,122,fr_071353_q00211,green_and_pink_leafblower,green and pink leafblower,-35.426968363454904,670,0,0,1.1472417908180301,0,0,timeout
493,123,fr_071353_q00088,green_clock,green clock,15.5662825738661,234,1,1,0.2992486250581584,0,0,goal_reached
494,123,fr_071353_q00133,green_and_pink_leafblower,green and pink leafblower,16.871370766556968,145,1,1,0.3037089486469255,0,0,goal_reached
495,123,fr_071353_q00211,green_and_pink_leafblower,green and pink leafblower,-23.07575365379678,670,0,0,0.7244442511759843,0,0,timeout
