global_episode,iteration,rollout_name,semantic_target,course,return,steps,success,goal_settled,final_pos_err_m,start_idx,collision,termination
1194,298,flightroom_071718_q50,yellow_handheld_cordless_drill_on_two_boxes,yellow handheld cordless drill on two boxes,11.749882356701379,153,1,1,0.44990806807528483,0,0,goal_reached
1195,298,flightroom_071718_q01,yellow_handheld_cordless_drill_on_two_boxes,yellow handheld cordless drill on two boxes,20.057271938573116,197,1,1,0.2985374537450723,0,0,goal_reached
1196,298,flightroom_071353_q03,green_clock,green clock,17.55438234710757,140,1,1,0.289121718014621,0,0,goal_reached
1197,299,flightroom_071353_q70,green_clock,green clock,15.890928588305265,440,1,1,0.40956633382513674,0,0,goal_reached
1198,299,flightroom_071718_q50,yellow_handheld_cordless_drill_on_two_boxes,yellow handheld cordless drill on two boxes,11.352708340978499,142,1,1,0.4564351371272302,0,0,goal_reached
1199,299,flightroom_071353_q01,green_clock,green clock,-1.6598348433921721,670,0,0,0.18082034931233476,0,0,timeout
1200,299,flightroom_071353_q35,green_clock,green clock,15.86735982717634,228,1,1,0.2624740521554582,0,0,goal_reached
1201,300,flightroom_071718_q02,yellow_handheld_cordless_drill_on_two_boxes,yellow handheld cordless drill on two boxes,20.001252234268645,183,1,1,0.4790226500513115,0,0,goal_reached
1202,300,flightroom_071353_q95,green_clock,green clock,24.059951940289704,195,1,1,0.4329957810243178,0,0,goal_reached
1203,300,flightroom_071718_q03,yellow_handheld_cordless_drill_on_two_boxes,yellow handheld cordless drill on two boxes,10.795266537428956,142,1,1,0.3798886173751602,0,0,goal_reached
1204,300,flightroom_071718_q00,yellow_handheld_cordless_drill_on_two_boxes,yellow handheld cordless drill on two boxes,31.680244356651098,271,1,1,0.4817976094429569,0,0,goal_reached
1205,301,flightroom_071353_q03,green_clock,green clock,17.093251013066357,135,1,1,0.27888177462285585,0,0,goal_reached
1206,301,flightroom_071353_q01,green_clock,green clock,-2.864387703491353,670,0,0,0.10050745685869064,0,0,timeout
1207,301,flightroom_071718_q02,yellow_handheld_cordless_drill_on_two_boxes,yellow handheld cordless drill on two boxes,20.54123187759486,183,1,1,0.4038369945369539,0,0,goal_reached
1208,301,flightroom_071718_q20,yellow_handheld_cordless_drill_on_two_boxes,yellow handheld cordless drill on two boxes,-5.879424178760869,670,0,0,1.3906556880600998,0,0,timeout
1209,302,flightroom_071353_q50,green_clock,green clock,18.79086020378707,175,1,1,0.31028389227864545,0,0,goal_reached
1210,302,flightroom_071718_q50,yellow_handheld_cordless_drill_on_two_boxes,yellow handheld cordless drill on two boxes,14.271404915430216,219,1,1,0.4646703455626802,0,0,goal_reached
1211,302,flightroom_071718_q95,yellow_handheld_cordless_drill_on_two_boxes,yellow handheld cordless drill on two boxes,20.37006673659958,173,1,1,0.42271862928675563,0,0,goal_reached
1212,302,flightroom_071353_q02,green_clock,green clock,16.279598238733797,168,1,1,0.32480210277231775,0,0,goal_reached
1213,303,flightroom_071718_q10,yellow_handheld_cordless_drill_on_two_boxes,yellow handheld cordless drill on two boxes,29.64587754068125,239,1,1,0.415024050868642,0,0,goal_reached
1214,303,flightroom_071353_q10,green_clock,green clock,15.4267604048908,130,1,1,0.3957336264652178,0,0,goal_reached
1215,303,flightroom_071353_q50,green_clock,green clock,17.29413016618998,161,1,1,0.3807336163716945,0,0,goal_reached
1216,303,flightroom_071353_q02,green_clock,green clock,16.235535919663526,172,1,1,0.3044681291190499,0,0,goal_reached
1217,304,flightroom_071718_q00,yellow_handheld_cordless_drill_on_two_boxes,yellow handheld cordless drill on two boxes,31.050260601558673,269,1,1,0.4712359564062949,0,0,goal_reached
1218,304,flightroom_071718_q03,yellow_handheld_cordless_drill_on_two_boxes,yellow handheld cordless drill on two boxes,10.673374574020102,145,1,1,0.4026920782096261,0,0,goal_reached
1219,304,flightroom_071353_q02,green_clock,green clock,16.247061795649596,167,1,1,0.3435827494543545,0,0,goal_reached
1220,304,flightroom_071353_q70,green_clock,green clock,-8.261091199712132,670,0,0,0.15997329599813587,0,0,timeout
1221,305,flightroom_071353_q03,green_clock,green clock,17.26743289038191,136,1,1,0.2593497569060537,0,0,goal_reached
1222,305,flightroom_071718_q01,yellow_handheld_cordless_drill_on_two_boxes,yellow handheld cordless drill on two boxes,19.239496651392543,195,1,1,0.22298730916207266,0,0,goal_reached
1223,305,flightroom_071718_q03,yellow_handheld_cordless_drill_on_two_boxes,yellow handheld cordless drill on two boxes,10.90693454402011,144,1,1,0.381648985846588,0,0,goal_reached
1224,305,flightroom_071718_q70,yellow_handheld_cordless_drill_on_two_boxes,yellow handheld cordless drill on two boxes,32.94517061010242,334,1,1,0.45972591401723056,0,0,goal_reached
